HCP_ID,Province,Specialty,Market_Intensity,Patient_Volume,Category_TRx,Target_TRx,Target_Share,Competitor_Share,Category_Growth,New_Patient_Share,Field_Engagement,Digital_Engagement,Field_Engagement_Level,Digital_Engagement_Level,Business_Segment,KMeans_Cluster,Opportunity_Score,Priority_Tier,Recommended_Engagement_Strategy
HCP_1250,Ontario,Ophthalmology,7.54831703194489,638,282,166,0.5886524822695035,0.4113475177304965,0.0867741035556008,0.2928972379362465,15,69,Low,High,Core / Maintenance,4,-0.49873031247736854,Low Priority,Maintain efficiently
HCP_1251,Ontario,Ophthalmology,7.54831703194489,1234,579,336,0.5803108808290155,0.4196891191709845,-0.0025284786885189,0.1082449995088289,66,86,Medium,High,High-Value Established,1,-0.23826459022263544,Low Priority,Retain and deepen
HCP_1252,Ontario,Ophthalmology,7.54831703194489,1471,923,129,0.1397616468039003,0.8602383531960996,0.0718387859147357,0.3252285850865943,48,18,Medium,Low,High-Potential Conversion,1,1.1755172994272047,High Priority,Build field relationship
HCP_1253,Ontario,Ophthalmology,7.54831703194489,547,284,61,0.2147887323943662,0.7852112676056338,0.1027383257610214,0.1375198654785536,100,71,High,High,Core / Maintenance,0,-0.09799205235692396,Low Priority,Maintain efficiently
HCP_1254,Ontario,Ophthalmology,7.54831703194489,1253,971,102,0.1050463439752832,0.8949536560247168,0.0382028183054748,0.1959670549123153,57,12,Medium,Low,High-Potential Conversion,1,0.8040489031315867,High Priority,Build field relationship
HCP_1255,Ontario,Ophthalmology,7.54831703194489,1689,1229,245,0.1993490642799023,0.8006509357200976,-0.1664500580910995,0.1726645708112748,43,64,Medium,Medium,Core / Maintenance,1,1.011308038084928,High Priority,Maintain efficiently
HCP_1256,Ontario,Ophthalmology,7.54831703194489,720,571,285,0.4991243432574431,0.500875656742557,0.0897765075597074,0.3505848701361999,24,5,Low,Low,Core / Maintenance,4,-0.16151810886095605,Low Priority,Maintain efficiently
HCP_1257,Ontario,Ophthalmology,7.54831703194489,1973,994,257,0.2585513078470824,0.7414486921529175,0.0937473772826548,0.0942905605496928,22,70,Low,High,Core / Maintenance,1,1.115362485305971,High Priority,Digital-led opportunity development
HCP_1258,Ontario,Ophthalmology,7.54831703194489,1273,1003,99,0.098703888334995,0.901296111665005,-0.0316208171617541,0.247975708834676,58,26,Medium,Low,Core / Maintenance,3,0.9132543523021849,High Priority,Maintain efficiently
HCP_1259,Ontario,Ophthalmology,7.54831703194489,859,492,117,0.2378048780487804,0.7621951219512195,-0.1041264443287017,0.0997215633050717,0,78,Low,High,Core / Maintenance,2,0.031406479472758014,Medium Priority,Maintain efficiently
HCP_1260,Ontario,Ophthalmology,7.54831703194489,1078,581,343,0.5903614457831325,0.4096385542168674,0.2271054980604758,0.2966785426462653,96,51,High,Medium,High-Value Established,4,0.09818101400726952,Medium Priority,Retain and deepen
HCP_1261,Ontario,Ophthalmology,7.54831703194489,1336,561,222,0.3957219251336898,0.6042780748663101,0.1089734613073282,0.3667773447280684,14,97,Low,High,Core / Maintenance,1,0.6727786428570268,High Priority,Digital-led opportunity development
HCP_1262,Ontario,Ophthalmology,7.54831703194489,1129,475,132,0.2778947368421052,0.7221052631578948,0.0225102762893948,0.2021126788535387,80,86,High,High,Core / Maintenance,1,0.36947576766666446,Medium Priority,Maintain efficiently
HCP_1263,Ontario,Ophthalmology,7.54831703194489,1327,898,127,0.1414253897550111,0.8585746102449888,-0.0864439459776984,0.2208322910927415,97,47,High,Medium,Core / Maintenance,1,0.8442296668139436,High Priority,Field-led opportunity development
HCP_1264,Ontario,Ophthalmology,7.54831703194489,796,464,275,0.5926724137931034,0.4073275862068966,-0.0486177794105615,0.3745979927689668,80,87,High,High,Core / Maintenance,4,-0.2829162100655168,Low Priority,Maintain efficiently
HCP_1265,Ontario,Ophthalmology,7.54831703194489,1166,572,287,0.5017482517482518,0.4982517482517482,0.2063108476143477,0.232346986027275,51,78,Medium,High,High-Value Established,0,0.22725224743221087,Medium Priority,Retain and deepen
HCP_1266,Ontario,Ophthalmology,7.54831703194489,670,433,89,0.2055427251732101,0.7944572748267898,0.0665194329041655,0.2206594533173463,57,98,Medium,High,Core / Maintenance,3,0.11823565353553354,Medium Priority,Maintain efficiently
HCP_1267,Ontario,Ophthalmology,7.54831703194489,1057,530,47,0.0886792452830188,0.9113207547169812,-0.0160704480400847,0.2524151859465064,40,67,Medium,High,Core / Maintenance,3,0.7310131499004479,High Priority,Digital-led opportunity development
HCP_1268,Ontario,Ophthalmology,7.54831703194489,801,505,41,0.0811881188118811,0.9188118811881189,0.1111627077469587,0.2912304077270332,43,43,Medium,Medium,Core / Maintenance,3,0.6381291123899654,High Priority,Maintain efficiently
HCP_1269,Ontario,Ophthalmology,7.54831703194489,850,462,54,0.1168831168831168,0.8831168831168831,-0.0477277824935588,0.0874091812804609,3,100,Low,High,Core / Maintenance,2,0.23131805569691294,Medium Priority,Maintain efficiently
HCP_1270,Ontario,Ophthalmology,7.54831703194489,1694,1236,457,0.3697411003236246,0.6302588996763754,0.2301011636336454,0.3373886847095306,76,16,High,Low,Core / Maintenance,1,1.1695942067129985,High Priority,Field-led opportunity development
HCP_1271,Ontario,Ophthalmology,7.54831703194489,1610,1173,658,0.5609548167092924,0.4390451832907076,0.212336064187607,0.2024267596086407,67,94,High,High,High-Value Established,1,0.5055246235082804,High Priority,Retain and deepen
HCP_1272,Ontario,Ophthalmology,7.54831703194489,1360,804,260,0.3233830845771144,0.6766169154228856,-0.0059888885443331,0.0753219784641199,6,37,Low,Medium,Core / Maintenance,1,0.31591091775667923,Medium Priority,Maintain efficiently
HCP_1273,Ontario,Ophthalmology,7.54831703194489,750,405,208,0.5135802469135803,0.4864197530864197,-0.0254404296437032,0.3251639342193746,45,9,Medium,Low,Core / Maintenance,4,-0.2528462921062753,Low Priority,Maintain efficiently
HCP_1274,Ontario,Ophthalmology,7.54831703194489,984,536,158,0.2947761194029851,0.7052238805970149,-0.2641759838430735,0.1819324900901952,8,53,Low,Medium,Core / Maintenance,2,0.16804254987991188,Medium Priority,Maintain efficiently
HCP_1275,Ontario,Ophthalmology,7.54831703194489,1680,1213,533,0.4394064303380049,0.560593569661995,-0.1277896925861641,0.0851286232832688,86,90,High,High,Core / Maintenance,1,0.42052463224357917,Medium Priority,Maintain efficiently
HCP_1276,Ontario,Ophthalmology,7.54831703194489,1155,614,278,0.4527687296416938,0.5472312703583062,-0.1107363729949307,0.2718226638401377,32,5,Low,Low,Core / Maintenance,4,0.17076155477522137,Medium Priority,Maintain efficiently
HCP_1277,Ontario,Ophthalmology,7.54831703194489,2475,1197,174,0.1453634085213032,0.8546365914786967,0.0662228409184863,0.3580459737017746,32,5,Low,Low,High-Potential Conversion,1,2.1729487368797877,High Priority,Increase field engagement
HCP_1278,Ontario,Ophthalmology,7.54831703194489,1261,547,136,0.2486288848263254,0.7513711151736746,0.0108519554670368,0.3607137282948952,83,51,High,Medium,Core / Maintenance,3,0.7894237973429846,High Priority,Field-led opportunity development
HCP_1279,Ontario,Ophthalmology,7.54831703194489,1175,689,276,0.4005805515239477,0.5994194484760522,-0.1114402584898289,0.3851822161831406,3,14,Low,Low,Core / Maintenance,4,0.4581335305230253,Medium Priority,Maintain efficiently
HCP_1280,Ontario,Ophthalmology,7.54831703194489,986,585,52,0.0888888888888888,0.9111111111111112,0.0162603149042531,0.3536969109183408,64,67,Medium,High,Emerging Opportunity,3,0.8143580169660602,High Priority,Digital-first nurture
HCP_1281,Ontario,Ophthalmology,7.54831703194489,1152,848,211,0.2488207547169811,0.7511792452830188,0.1106404577176818,0.0507493217709163,33,56,Medium,Medium,Core / Maintenance,0,0.2993440991258073,Medium Priority,Maintain efficiently
HCP_1282,Ontario,Ophthalmology,7.54831703194489,1042,509,175,0.343811394891945,0.656188605108055,0.1133407219898704,0.1830844082446865,90,55,High,Medium,Core / Maintenance,0,0.21712408804076627,Medium Priority,Maintain efficiently
HCP_1283,Ontario,Obstetrics/Gynecology,7.467281576537945,1400,773,462,0.5976714100905562,0.4023285899094437,-0.1779604337030657,0.3364899029669261,84,6,High,Low,High-Value Established,4,0.23136606227377285,Medium Priority,Retain and deepen
HCP_1284,Ontario,Obstetrics/Gynecology,7.467281576537945,1528,1105,344,0.3113122171945701,0.6886877828054299,0.0346083823419403,0.178188552099466,87,50,High,Medium,Core / Maintenance,1,0.6545393228020538,High Priority,Field-led opportunity development
HCP_1285,Ontario,Obstetrics/Gynecology,7.467281576537945,830,605,302,0.4991735537190083,0.5008264462809917,-0.1160008932365932,0.2605419772328972,78,57,High,Medium,Core / Maintenance,4,-0.24585431215306203,Low Priority,Maintain efficiently
HCP_1286,Ontario,Obstetrics/Gynecology,7.467281576537945,686,380,109,0.2868421052631579,0.7131578947368421,0.1582074436568328,0.2622109315810862,98,63,High,Medium,Core / Maintenance,3,0.15525851589814868,Medium Priority,Maintain efficiently
HCP_1287,Ontario,Obstetrics/Gynecology,7.467281576537945,575,336,164,0.4880952380952381,0.5119047619047619,0.1440975699624198,0.177758856413588,63,25,Medium,Low,Core / Maintenance,0,-0.4733526149755188,Low Priority,Maintain efficiently
HCP_1288,Ontario,Obstetrics/Gynecology,7.467281576537945,1306,681,257,0.3773861967694566,0.6226138032305433,-0.057763267158935,0.3665658745484507,24,57,Low,Medium,Core / Maintenance,1,0.5997245971907262,High Priority,Maintain efficiently
HCP_1289,Ontario,Obstetrics/Gynecology,7.467281576537945,743,574,309,0.5383275261324042,0.4616724738675958,-0.0419254242880479,0.2261299208851411,54,30,Medium,Low,Core / Maintenance,4,-0.454690129839073,Low Priority,Maintain efficiently
HCP_1290,Ontario,Obstetrics/Gynecology,7.467281576537945,515,230,63,0.2739130434782608,0.7260869565217392,-0.0053520460597968,0.2126744720781253,8,65,Low,Medium,Core / Maintenance,2,-0.19767936549505644,Low Priority,Maintain efficiently
HCP_1291,Ontario,Obstetrics/Gynecology,7.467281576537945,1252,968,370,0.3822314049586777,0.6177685950413223,-0.2203352073677607,0.3991298109816635,16,91,Low,High,Core / Maintenance,4,0.587572207683331,High Priority,Digital-led opportunity development
HCP_1292,Ontario,Obstetrics/Gynecology,7.467281576537945,2616,1762,699,0.3967082860385925,0.6032917139614076,0.0903161808128691,0.2227251274254158,20,12,Low,Low,Core / Maintenance,1,1.6629132837285396,High Priority,Maintain efficiently
HCP_1293,Ontario,Obstetrics/Gynecology,7.467281576537945,1091,668,187,0.279940119760479,0.7200598802395209,0.0172586544391843,0.1124393881750033,59,17,Medium,Low,Core / Maintenance,2,0.19449515819853244,Medium Priority,Maintain efficiently
HCP_1294,Ontario,Obstetrics/Gynecology,7.467281576537945,1466,606,78,0.1287128712871287,0.8712871287128713,0.1664210099081431,0.2295742980022033,12,93,Low,High,High-Potential Conversion,1,1.1633340534714032,High Priority,Increase field engagement
HCP_1295,Ontario,Obstetrics/Gynecology,7.467281576537945,1125,664,67,0.1009036144578313,0.8990963855421686,-0.0818091061555063,0.3349058574319755,2,74,Low,High,Core / Maintenance,3,0.8972705722611886,High Priority,Digital-led opportunity development
HCP_1296,Ontario,Obstetrics/Gynecology,7.467281576537945,1056,595,35,0.0588235294117647,0.9411764705882352,-0.0242947537899917,0.3219011144143985,67,12,High,Low,Core / Maintenance,3,0.8904048518938923,High Priority,Field-led opportunity development
HCP_1297,Ontario,Obstetrics/Gynecology,7.467281576537945,1508,700,371,0.53,0.47,-0.1307830309646938,0.3260036177879649,3,23,Low,Low,High-Value Established,1,0.446552636743033,Medium Priority,Retain and deepen
HCP_1298,Ontario,Obstetrics/Gynecology,7.467281576537945,987,654,118,0.1804281345565749,0.8195718654434251,-0.0705148676193103,0.2978083243992691,91,56,High,Medium,Core / Maintenance,3,0.5595560101230062,High Priority,Field-led opportunity development
HCP_1299,Ontario,Obstetrics/Gynecology,7.467281576537945,1200,946,157,0.1659619450317124,0.8340380549682875,-0.0918378395281862,0.1389762401733408,6,28,Low,Low,Core / Maintenance,2,0.5531607734260059,High Priority,Maintain efficiently
HCP_1300,Ontario,Obstetrics/Gynecology,7.467281576537945,1223,764,347,0.4541884816753926,0.5458115183246073,0.1695168414615734,0.351729430044081,25,55,Low,Medium,Core / Maintenance,4,0.5056439243709956,High Priority,Maintain efficiently
HCP_1301,Ontario,Obstetrics/Gynecology,7.467281576537945,865,593,134,0.2259696458684654,0.7740303541315345,-0.033791421850167,0.3627052128816928,74,53,High,Medium,Core / Maintenance,3,0.4541253767675564,Medium Priority,Maintain efficiently
HCP_1302,Ontario,Obstetrics/Gynecology,7.467281576537945,1547,661,217,0.3282904689863842,0.6717095310136157,0.0649010821693536,0.1179534438164921,23,4,Low,Low,Core / Maintenance,1,0.5750387447985975,High Priority,Maintain efficiently
HCP_1303,Ontario,Obstetrics/Gynecology,7.467281576537945,1028,583,81,0.1389365351629502,0.8610634648370498,0.0043083915365834,0.0956594727929878,9,34,Low,Medium,High-Potential Conversion,2,0.37347572652037864,Medium Priority,Increase field engagement
HCP_1304,Ontario,Obstetrics/Gynecology,7.467281576537945,839,375,217,0.5786666666666667,0.4213333333333333,-0.1023358319215375,0.3914617390061892,100,18,High,Low,Core / Maintenance,4,-0.18995366695381344,Low Priority,Maintain efficiently
HCP_1305,Ontario,Obstetrics/Gynecology,7.467281576537945,1319,851,441,0.518213866039953,0.481786133960047,0.0298039492194028,0.3539133872776288,12,54,Low,Medium,High-Value Established,4,0.32881262213910456,Medium Priority,Retain and deepen
HCP_1306,Ontario,Obstetrics/Gynecology,7.467281576537945,798,619,325,0.5250403877221325,0.4749596122778675,0.1218923998236313,0.3626326515234813,43,76,Medium,High,Core / Maintenance,4,-0.07788077488225495,Low Priority,Maintain efficiently
HCP_1307,Ontario,Obstetrics/Gynecology,7.467281576537945,1104,734,201,0.273841961852861,0.726158038147139,-0.0949311271052022,0.3602317346185383,38,68,Medium,High,Core / Maintenance,3,0.5903723636029627,High Priority,Digital-led opportunity development
HCP_1308,Ontario,Obstetrics/Gynecology,7.467281576537945,1090,469,220,0.4690831556503198,0.5309168443496801,0.1470935348877654,0.2395903884118049,18,43,Low,Medium,High-Value Established,4,0.15408425412448812,Medium Priority,Retain and deepen
HCP_1309,Ontario,Obstetrics/Gynecology,7.467281576537945,1598,866,112,0.1293302540415704,0.8706697459584296,-0.0519665105773235,0.2762406078330299,50,77,Medium,High,Core / Maintenance,1,1.210726113927523,High Priority,Digital-led opportunity development
HCP_1310,Ontario,Obstetrics/Gynecology,7.467281576537945,1291,801,44,0.0549313358302122,0.9450686641697876,-0.0079580711287408,0.2408769982467746,18,37,Low,Medium,Core / Maintenance,3,1.0020990955095295,High Priority,Maintain efficiently
HCP_1311,Ontario,Obstetrics/Gynecology,7.467281576537945,1084,608,37,0.0608552631578947,0.9391447368421052,0.1136819747612057,0.0679222222166151,75,61,High,Medium,High-Potential Conversion,0,0.6163678597044066,High Priority,Deepen field relationship
HCP_1312,Ontario,Obstetrics/Gynecology,7.467281576537945,1455,1067,398,0.3730084348641049,0.626991565135895,-0.0296123388663385,0.3109260798734704,51,21,Medium,Low,Core / Maintenance,1,0.6677250279353386,High Priority,Maintain efficiently
HCP_1313,Ontario,Obstetrics/Gynecology,7.467281576537945,1778,1291,388,0.3005422153369481,0.6994577846630519,0.0545089831203038,0.2268662116675581,85,72,High,High,Core / Maintenance,1,1.0000806040528305,High Priority,Field-led opportunity development
HCP_1314,Ontario,Obstetrics/Gynecology,7.467281576537945,1329,857,287,0.3348891481913652,0.6651108518086348,0.0122371005454289,0.2766981761765804,46,39,Medium,Medium,Core / Maintenance,1,0.5667504464576275,High Priority,Maintain efficiently
HCP_1315,Ontario,Obstetrics/Gynecology,7.467281576537945,1097,603,33,0.0547263681592039,0.945273631840796,0.0655241608044582,0.2259239317414373,100,25,High,Low,High-Potential Conversion,3,0.8187470111778716,High Priority,Deepen field relationship
HCP_1316,Ontario,Obstetrics/Gynecology,7.467281576537945,691,347,98,0.2824207492795389,0.717579250720461,-0.2356886926628196,0.2221339628128595,29,4,Low,Low,Core / Maintenance,2,-0.030196208657721255,Low Priority,Maintain efficiently
HCP_1317,Ontario,Obstetrics/Gynecology,7.467281576537945,753,333,148,0.4444444444444444,0.5555555555555556,-0.1695618178249699,0.1101261883172184,45,92,Medium,High,Core / Maintenance,2,-0.4429110480707097,Low Priority,Maintain efficiently
HCP_1318,Ontario,Obstetrics/Gynecology,7.467281576537945,982,532,156,0.2932330827067669,0.7067669172932332,0.1239160407256205,0.1475498002994021,75,53,High,Medium,Core / Maintenance,0,0.2139627909693737,Medium Priority,Maintain efficiently
HCP_1319,Ontario,Obstetrics/Gynecology,7.467281576537945,883,499,226,0.4529058116232465,0.5470941883767535,0.174461768677886,0.1055984421803845,92,85,High,High,Core / Maintenance,0,-0.18232113229738972,Low Priority,Maintain efficiently
HCP_1320,Ontario,Obstetrics/Gynecology,7.467281576537945,1024,686,122,0.1778425655976676,0.8221574344023324,-0.0592584044237825,0.1184832034688698,20,48,Low,Medium,Core / Maintenance,2,0.33083488816762924,Medium Priority,Maintain efficiently
HCP_1321,Ontario,Obstetrics/Gynecology,7.467281576537945,1115,740,368,0.4972972972972973,0.5027027027027027,0.0207165977394638,0.3905420831471067,74,2,High,Low,High-Value Established,4,0.2268774546039993,Medium Priority,Retain and deepen
